,nom,prenom,age,taille,poids,niveau_etude,revenu_estime_mois,historique_credits,risque_personnel,date_creation_compte,score_credit,loyer_mensuel,montant_pret,sexe_F,sexe_H,sport_licence_non,sport_licence_oui,region_Auvergne-Rhône-Alpes,region_Bretagne,region_Corse,region_Hauts-de-France,region_Normandie,region_Occitanie,region_Provence-Alpes-Côte d’Azur,region_Île-de-France,smoker_non,smoker_oui,nationalité_francaise_non,nationalité_francaise_oui,situation_familiale_célibataire,situation_familiale_divorcé,situation_familiale_marié,situation_familiale_veuf
6977,125,186,66,173.0,60.5,3,3117,1.0,0.1,2023-06-22,574.0,5000.0,500.0,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
6978,653,65,48,158.4,93.5,1,3107,3.0,0.82,2023-07-04,570.0,702.5,13120.441487630776,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
6979,41,403,48,151.0,52.5,3,1241,4.0,0.07,2022-08-29,574.0,10000.0,14542.053909096992,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False
6980,964,89,74,164.9,63.5,3,4312,3.0,0.63,2022-09-07,574.0,5000.0,500.0,True,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
6981,530,27,27,166.1,62.7,3,2370,3.0,0.18,2020-11-12,574.0,393.6,5683.975420821809,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
6982,467,484,39,180.9,72.4,1,2558,3.0,0.04,2022-10-14,574.0,5000.0,500.0,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False
6984,467,78,58,187.5,74.3,4,3247,3.0,0.18,2021-06-14,574.0,789.13,23334.29385298615,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False
6985,721,329,63,170.5,71.9,2,1988,3.0,0.92,2020-08-14,779.0,5000.0,1481.849411255383,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
6986,33,147,65,171.9,71.8,4,3149,3.0,0.09,2023-10-11,363.0,639.61,36965.90822561535,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False
6987,743,381,40,178.9,64.0,3,3053,3.0,0.46,2021-08-22,543.0,1395.93,7176.865306127268,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
6988,399,165,21,161.3,68.7,4,1974,5.0,0.05,2020-07-31,678.0,5000.0,500.0,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
6989,349,612,47,169.9,45.8,1,1121,3.0,0.56,2024-12-20,574.0,628.07,17194.602399729163,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
6990,745,190,41,174.2,83.0,1,3249,2.0,0.9,2023-10-18,595.0,1505.92,500.0,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False
6991,531,274,34,167.5,84.1,2,1539,3.0,0.37,2023-01-19,487.0,5000.0,500.0,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
6992,673,296,37,170.2,58.7,4,2432,0.0,0.78,2021-07-20,574.0,613.79,13842.484627986143,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False
6993,197,616,51,150.7,83.9,3,3426,1.0,0.43,2023-04-14,574.0,380.8,12291.488874809836,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
6994,693,43,53,166.5,75.1,2,1220,1.0,0.64,2023-12-30,574.0,5000.0,500.0,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False
6996,937,377,31,177.8,75.1,0,1224,3.0,0.78,2023-07-09,574.0,5000.0,500.0,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False
6997,403,350,65,178.2,49.0,2,3203,3.0,0.55,2020-02-02,827.0,10000.0,20225.192651174188,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False
6998,495,330,55,193.0,86.5,2,3619,2.0,0.8,2025-06-01,574.0,10000.0,10815.886816887323,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
6999,423,360,59,173.6,67.9,3,2849,3.0,0.72,2023-11-25,674.0,5000.0,500.0,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
7000,261,274,29,168.6,67.0,4,3621,2.0,0.49,2020-02-24,574.0,1104.54,23555.51091269927,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
7001,356,653,19,161.8,78.9,0,2465,3.0,0.88,2024-12-22,561.0,5000.0,500.0,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
7002,231,412,30,172.5,85.2,4,1970,3.0,0.94,2023-09-12,574.0,391.19,27823.96501273929,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
7003,175,459,52,150.8,91.0,4,2781,3.0,0.34,2024-01-13,574.0,5000.0,23752.7613010938,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
7004,270,304,24,159.7,75.2,4,3245,3.0,0.57,2022-10-20,775.0,10000.0,34653.74426834163,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
7005,961,542,63,165.9,75.0,1,3518,5.0,0.12,2021-01-02,668.0,756.08,500.0,False,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False
7006,402,632,21,174.3,64.5,0,4916,2.0,0.53,2024-09-12,574.0,5000.0,10341.806718168924,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False
7007,980,147,22,172.8,64.1,2,2896,3.0,0.68,2023-09-02,574.0,5000.0,23454.228023395437,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
7008,130,139,56,164.0,72.9,3,2683,3.0,0.92,2020-09-25,574.0,5000.0,500.0,False,True,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False
7009,693,374,20,163.6,58.0,3,1141,2.0,0.49,2024-05-15,618.0,10000.0,500.0,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
7010,846,580,70,190.1,54.4,1,2727,2.0,0.52,2023-02-14,543.0,5000.0,500.0,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
7012,383,111,35,165.9,52.2,1,4107,3.0,0.25,2023-07-29,574.0,762.18,27020.85774056858,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
7013,346,22,44,174.9,65.3,3,2914,3.0,0.91,2021-01-31,674.0,5000.0,3069.571494045348,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False
7014,51,322,65,177.1,80.8,3,3177,3.0,0.28,2023-05-23,574.0,10000.0,15693.32613172709,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False
7016,385,581,52,187.9,72.1,0,2750,0.0,0.69,2022-05-06,574.0,10000.0,4555.596144583835,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False
7017,197,279,19,179.3,71.6,4,1896,4.0,0.03,2020-07-27,701.0,5000.0,36094.54088813039,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
7018,971,378,39,181.2,95.4,2,5689,1.0,0.51,2020-02-20,688.0,5000.0,37997.40179132868,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
7019,191,324,45,167.6,57.2,1,1061,2.0,0.51,2024-06-01,474.0,5000.0,500.0,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
7020,41,84,43,177.5,78.0,3,2502,2.0,0.15,2020-09-19,574.0,5000.0,500.0,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False
7021,9,296,25,191.9,71.7,0,3157,1.0,0.73,2020-08-27,679.0,5000.0,21050.85702534795,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
7022,846,377,21,163.3,63.4,2,2374,3.0,0.86,2024-05-01,574.0,5000.0,5367.567846367612,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False
7023,467,535,25,175.9,41.4,0,2944,5.0,0.83,2020-10-16,574.0,10000.0,11256.806801752477,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False
7024,556,38,39,177.9,95.9,2,3361,5.0,0.77,2021-09-30,487.0,542.26,500.0,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False
7025,328,339,43,175.4,64.5,3,3573,3.0,0.54,2022-08-11,574.0,891.86,36649.30320554037,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
7026,674,463,50,183.6,73.0,1,4500,3.0,0.64,2021-12-06,636.0,5000.0,10119.600162948136,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
7027,964,329,31,165.9,96.6,3,2166,3.0,0.34,2024-01-10,325.0,5000.0,500.0,True,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False
7028,913,31,70,176.5,77.4,0,1593,3.0,0.31,2022-12-13,574.0,5000.0,500.0,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False
7029,778,205,55,162.1,78.8,2,2740,3.0,0.08,2020-07-29,613.0,5000.0,500.0,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False
7030,464,207,59,177.5,75.8,1,2758,3.0,0.86,2023-03-11,316.0,5000.0,500.0,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
7031,818,33,35,181.5,85.9,4,1695,3.0,0.83,2024-10-11,589.0,10000.0,33778.83604938631,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
7032,275,139,65,186.4,67.5,2,1115,4.0,0.41,2024-11-04,644.0,5000.0,500.0,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False
7033,681,524,57,171.7,85.4,1,1349,3.0,0.53,2024-12-14,607.0,5000.0,500.0,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False
7034,778,459,70,174.6,57.4,1,3218,4.0,0.89,2020-07-17,544.0,5000.0,13071.08197941238,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
7035,270,648,24,176.2,80.5,0,1672,2.0,0.86,2021-04-09,473.0,908.21,500.0,False,True,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False
7036,944,642,55,167.5,87.3,3,3717,4.0,0.81,2025-05-12,574.0,5000.0,32590.87949011617,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True
7037,358,111,19,163.6,83.1,2,3593,5.0,0.58,2020-01-18,574.0,5000.0,5494.689727188841,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False
7038,175,506,19,181.0,52.4,2,3148,3.0,0.36,2024-07-01,574.0,5000.0,500.0,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False
7039,773,388,24,172.3,98.5,1,2541,3.0,0.02,2021-04-22,401.0,5000.0,500.0,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
7040,173,475,55,165.0,72.2,3,2214,3.0,0.4,2023-08-24,349.0,774.18,9747.219305398175,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False
7041,9,601,18,151.7,70.4,4,2584,3.0,0.39,2023-03-12,574.0,10000.0,10767.260899906354,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
7042,803,48,27,181.5,70.7,1,3621,5.0,0.58,2024-07-19,686.0,1397.02,16681.319637903856,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False
7043,970,587,31,162.8,65.5,0,3690,3.0,0.72,2023-05-14,486.0,526.04,500.0,False,True,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
7044,284,374,73,183.9,95.4,4,2831,3.0,0.45,2020-01-05,687.0,10000.0,500.0,False,True,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True
7045,970,584,19,176.6,73.0,0,2029,3.0,0.35,2023-05-29,574.0,5000.0,1316.3616322721932,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
7046,348,294,52,170.2,89.6,1,1501,2.0,0.27,2020-01-12,574.0,5000.0,500.0,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False
7047,846,649,38,164.6,71.1,0,1960,0.0,0.03,2023-11-04,838.0,5000.0,500.0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
7048,888,170,51,164.5,72.8,3,500,3.0,0.75,2021-12-27,574.0,10000.0,10969.016478176156,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True
7049,219,190,34,179.1,84.2,4,1272,3.0,0.92,2025-02-19,574.0,10000.0,24184.542725366897,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
7050,964,287,70,170.9,76.5,0,3974,3.0,0.1,2023-11-21,574.0,831.41,500.0,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True
7051,31,498,47,164.1,66.5,1,1999,3.0,0.51,2022-09-19,574.0,826.6,500.0,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False
7052,605,80,29,155.8,70.6,0,1490,3.0,0.27,2023-12-19,574.0,1108.85,500.0,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True
7053,313,233,19,182.7,77.0,2,2964,0.0,0.18,2023-05-11,574.0,5000.0,9682.864874168165,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
7054,341,206,37,181.5,66.3,4,2854,3.0,0.84,2024-09-17,574.0,10000.0,34123.71565113474,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True
7055,45,442,30,172.9,60.9,4,3251,3.0,0.23,2020-04-04,697.0,5000.0,500.0,True,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False
7056,946,479,73,158.9,85.8,0,3224,3.0,0.45,2022-05-13,574.0,5000.0,7129.336270692762,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True
7057,647,247,62,165.1,53.1,2,3420,3.0,0.73,2023-01-24,574.0,789.11,9746.173587553292,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False
7058,673,116,51,158.0,69.8,3,2646,3.0,0.25,2024-02-25,574.0,286.0,15811.970538948031,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True
7059,284,476,28,161.2,72.6,1,3655,3.0,0.78,2020-09-18,644.0,10000.0,500.0,False,True,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False
7060,511,143,28,175.6,76.8,4,2272,0.0,0.41,2020-11-08,538.0,820.06,5438.269330775568,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
7061,234,163,68,181.8,95.3,0,2043,4.0,0.63,2022-10-17,574.0,5000.0,500.0,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False
7062,802,330,42,164.9,85.7,4,2073,3.0,0.05,2023-10-08,574.0,5000.0,500.0,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
7063,650,384,31,178.4,72.6,2,3794,4.0,0.22,2021-02-17,574.0,10000.0,20573.224528647428,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False
7064,81,547,59,165.1,83.1,2,3807,3.0,0.58,2024-02-18,574.0,10000.0,13854.2294537378,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
7065,964,70,23,178.4,71.9,2,561,3.0,0.03,2024-05-28,574.0,10000.0,500.0,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
7066,845,323,68,175.4,74.5,1,1858,3.0,0.47,2021-12-20,715.0,5000.0,10593.21736872935,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False
7067,46,550,52,179.8,91.1,2,873,3.0,0.09,2020-02-05,538.0,10000.0,500.0,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False
7068,611,273,24,177.9,51.3,2,896,5.0,0.42,2022-02-19,574.0,5000.0,2508.1537559148514,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False
7069,657,76,73,169.6,84.7,1,3102,3.0,0.17,2022-03-02,768.0,5000.0,30144.693858829294,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True
7070,382,28,42,174.2,72.3,0,2514,3.0,0.25,2025-03-31,459.0,950.0,500.0,False,True,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
7071,76,320,58,185.3,49.7,1,2754,3.0,0.04,2022-10-02,616.0,5000.0,500.0,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False
7072,225,646,25,155.7,46.8,3,2510,3.0,0.72,2022-02-15,784.0,5000.0,500.0,False,True,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False
7073,627,287,24,166.7,101.2,3,2972,2.0,0.97,2021-10-09,574.0,5000.0,500.0,True,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False
7075,448,459,51,171.2,68.7,2,3324,3.0,0.52,2024-03-12,574.0,10000.0,20223.948580405664,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
7076,575,457,63,171.7,57.6,4,2319,0.0,0.23,2021-02-17,574.0,5000.0,27143.494585339187,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True
7077,91,36,71,159.4,56.3,3,3229,1.0,0.19,2021-06-30,574.0,10000.0,21245.092490760675,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
7078,342,265,68,166.7,89.2,3,979,3.0,0.18,2021-07-14,574.0,523.97,4602.429157281628,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
7079,340,396,75,172.1,82.7,3,1271,3.0,0.84,2020-05-28,389.0,5000.0,29837.047435661032,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False
7080,434,542,72,164.9,69.5,1,1426,3.0,0.75,2020-02-26,574.0,10000.0,1202.316756003118,False,True,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
7081,793,403,25,163.3,72.9,1,3266,3.0,0.92,2022-01-05,574.0,10000.0,5185.077845615309,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
7082,421,275,54,153.2,66.4,2,1948,3.0,0.04,2024-12-27,574.0,5000.0,9419.13821617826,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True
7083,642,277,60,177.3,84.8,1,4207,3.0,0.83,2022-12-01,337.0,10000.0,23530.236775368776,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False
7084,63,73,30,158.3,71.0,1,876,3.0,0.16,2023-02-05,835.0,5000.0,15552.748554297948,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
7085,846,282,55,184.4,46.7,1,3461,3.0,0.18,2022-08-19,782.0,10000.0,16278.279408411754,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False
7086,188,43,67,167.5,76.7,1,2909,3.0,0.26,2024-01-13,414.0,5000.0,12244.132939353776,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False
7087,220,82,18,185.9,66.5,0,2932,3.0,0.08,2020-01-13,574.0,593.3,500.0,True,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False
7088,340,293,72,174.1,77.6,0,2594,3.0,0.99,2023-01-19,740.0,5000.0,500.0,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True
7089,596,552,31,173.9,92.4,1,2783,3.0,0.5,2024-10-12,574.0,567.69,29268.02120672976,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True
7090,961,88,71,170.2,68.7,0,2974,3.0,0.88,2020-10-02,729.0,10000.0,500.0,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False
7092,543,80,56,162.1,48.4,4,1411,3.0,0.11,2022-11-17,574.0,626.88,500.0,True,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False
7093,83,151,65,179.9,81.0,0,1195,3.0,0.69,2020-05-11,574.0,5000.0,500.0,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
7094,710,48,51,168.2,45.7,3,1624,4.0,0.53,2022-02-17,458.0,5000.0,500.0,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False
7095,838,1,72,176.3,69.8,0,1692,1.0,0.76,2023-03-01,448.0,10000.0,5106.33345114564,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
7096,175,522,61,156.2,88.1,1,3806,3.0,0.57,2023-12-04,542.0,10000.0,500.0,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False
7097,274,521,72,165.5,50.4,2,4650,3.0,0.71,2023-08-21,383.0,5000.0,21205.093671440824,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False
7098,618,126,38,172.9,63.0,2,1789,3.0,0.39,2020-06-22,422.0,252.18,3186.597954582912,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False
7099,846,213,43,184.0,82.8,3,2881,3.0,0.67,2020-02-02,574.0,5000.0,20696.60473847076,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False
7100,351,517,45,180.6,103.8,2,4010,3.0,0.25,2020-03-24,574.0,5000.0,11175.585362388609,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False
7101,804,147,52,170.4,53.0,4,671,0.0,0.16,2022-12-21,574.0,5000.0,500.0,False,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
7102,79,39,50,192.6,101.8,4,2046,3.0,0.66,2021-07-21,574.0,5000.0,22321.191711391974,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False
7103,137,639,60,172.4,67.0,0,3364,3.0,0.6,2020-04-17,616.0,652.7,7755.152299378727,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True
7104,921,190,40,181.3,54.7,0,2681,3.0,0.06,2024-09-14,574.0,1121.44,500.0,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
7105,79,25,48,171.8,59.1,4,1111,3.0,0.11,2021-11-11,574.0,5000.0,2692.2888761286063,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
7106,877,26,65,164.8,63.0,1,1978,3.0,0.48,2020-02-28,347.0,5000.0,5580.634616417469,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False
7107,21,42,51,178.3,53.5,1,1169,4.0,0.51,2021-04-24,690.0,791.68,6156.986967082881,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False
7108,737,320,44,174.0,84.9,0,2006,4.0,0.39,2025-02-26,809.0,5000.0,500.0,False,True,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True
7109,848,287,19,165.8,62.6,2,2841,5.0,0.48,2020-07-24,574.0,5000.0,9653.63033123786,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
7110,402,149,54,174.8,61.2,3,2773,2.0,0.1,2024-08-24,661.0,1237.16,22844.340886515507,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
7111,774,136,72,162.7,64.2,0,3516,4.0,0.88,2024-05-15,800.0,606.32,27932.303760137627,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
7112,563,552,74,176.0,74.3,0,1002,0.0,0.82,2022-08-21,574.0,5000.0,500.0,False,True,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False
7113,132,295,33,174.1,71.7,0,3861,2.0,0.32,2023-04-05,574.0,10000.0,500.0,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False
7114,964,616,64,158.7,40.7,3,5476,3.0,0.27,2025-05-28,574.0,957.82,3317.9499235396447,True,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False
7116,198,283,36,174.1,51.8,1,2245,3.0,0.75,2024-10-04,574.0,5000.0,15958.147503711109,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
7117,972,416,52,166.2,73.3,1,3188,3.0,0.4,2024-04-16,574.0,5000.0,500.0,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True
7118,555,354,37,167.0,83.7,0,3014,3.0,0.78,2022-06-23,800.0,5000.0,12269.387456630064,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
7119,206,486,47,175.9,74.2,3,3980,5.0,0.08,2023-06-22,574.0,5000.0,8217.080660172485,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
7120,902,144,72,165.3,58.8,4,3407,3.0,0.83,2025-04-29,406.0,1254.71,19725.571656397064,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False
7121,356,622,27,166.1,64.6,2,4598,3.0,0.35,2024-12-05,752.0,5000.0,21540.14602015843,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False
7122,482,207,36,190.3,81.3,1,1620,3.0,0.26,2023-12-24,574.0,5000.0,500.0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True
7123,732,103,72,186.5,65.0,2,1869,0.0,0.51,2021-12-11,708.0,10000.0,500.0,False,True,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False
7124,45,165,63,170.0,91.0,1,1073,3.0,0.17,2021-01-07,574.0,5000.0,500.0,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
7125,705,240,75,157.5,77.1,2,4227,3.0,0.6,2023-11-29,574.0,5000.0,500.0,False,True,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
7126,146,349,51,166.9,87.8,1,2734,3.0,1.0,2024-06-03,574.0,5000.0,18988.602379143456,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
7127,14,390,31,174.3,87.0,3,1405,1.0,0.92,2024-08-20,574.0,5000.0,14054.518345513494,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
7128,170,605,42,171.0,68.2,3,4292,3.0,0.48,2020-07-19,574.0,5000.0,1423.4638527143372,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False
7129,254,165,20,161.7,65.7,2,2822,3.0,0.96,2020-10-22,453.0,1225.66,500.0,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False
7130,887,621,39,168.8,66.4,0,3482,0.0,1.0,2021-02-02,574.0,5000.0,500.0,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False
7131,802,84,23,171.8,57.1,4,2041,2.0,0.6,2025-05-27,574.0,5000.0,500.0,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
7132,164,76,33,158.6,85.7,4,3059,3.0,0.81,2022-04-08,574.0,5000.0,500.0,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False
