,age,niveau_etude,revenu_estime_mois,historique_credits,risque_personnel,date_creation_compte,score_credit,loyer_mensuel,montant_pret,sport_licence_non,sport_licence_oui,smoker_non,smoker_oui,situation_familiale_célibataire,situation_familiale_divorcé,situation_familiale_marié,situation_familiale_veuf,imc
9569,55,4,3191,1.0,0.83,2021-05-12,574.0,10000.0,500.0,True,False,False,True,False,False,False,False,23.774092970521544
9570,50,2,2402,3.0,0.61,2025-03-25,505.0,5000.0,9670.97767801536,True,False,True,False,False,False,False,False,26.996357286736856
9571,72,0,500,5.0,0.76,2024-10-11,396.0,758.92,500.0,True,False,True,False,False,False,False,False,27.63614726176959
9572,72,0,4932,0.0,0.77,2025-01-19,700.0,5000.0,25263.33555918856,False,True,True,False,False,False,False,False,30.568439612766998
9573,19,0,3042,3.0,0.49,2021-09-07,614.0,5000.0,500.0,True,False,False,True,False,False,True,False,19.523878647118597
9574,40,0,3160,3.0,0.34,2021-09-07,574.0,5000.0,500.0,True,False,True,False,False,False,False,False,37.22603550295858
9575,52,1,3383,3.0,0.82,2022-04-21,574.0,5000.0,5754.325402401915,True,False,False,True,True,False,False,False,11.682179514347347
9576,49,4,2466,4.0,0.41,2021-09-03,574.0,1079.73,500.0,False,True,False,True,False,True,False,False,30.66725884596907
9577,74,0,1411,3.0,0.85,2023-11-23,400.0,5000.0,908.8165284279684,False,True,False,True,False,False,False,False,24.62574546634752
9578,21,2,4622,3.0,0.98,2021-04-06,628.0,5000.0,7419.438315473238,True,False,True,False,True,False,False,False,19.893056692689477
9579,46,3,2463,3.0,0.33,2021-07-09,797.0,5000.0,22898.136650475484,True,False,True,False,False,True,False,False,20.922483159640468
9580,38,1,2287,4.0,0.92,2022-12-07,574.0,5000.0,500.0,True,False,False,True,False,False,True,False,32.49499867478497
9581,21,0,1931,3.0,0.09,2022-01-12,574.0,398.72,4403.936666285838,True,False,True,False,False,True,False,False,23.524616414825168
9582,44,4,2552,3.0,0.68,2022-09-09,574.0,1256.02,7166.531476896722,False,True,True,False,False,False,True,False,31.276003143491113
9583,21,4,2429,3.0,0.39,2021-08-26,574.0,5000.0,4014.913533219709,False,True,True,False,False,False,False,False,15.16551626396303
9584,30,0,3803,3.0,0.57,2021-01-20,574.0,10000.0,500.0,True,False,True,False,False,False,False,True,20.625992741001067
9585,41,3,2592,3.0,0.51,2023-04-29,783.0,10000.0,500.0,False,True,False,True,False,False,True,False,19.493877551020407
9586,63,2,4120,3.0,0.01,2022-03-12,574.0,5000.0,500.0,True,False,False,True,False,True,False,False,18.45774915313729
9587,36,1,3011,5.0,0.49,2021-04-27,405.0,5000.0,500.0,True,False,True,False,False,True,False,False,19.12019690688776
9588,34,3,1425,3.0,0.02,2023-02-23,574.0,5000.0,10313.667991504048,True,False,False,True,True,False,False,False,25.869296296513436
9589,40,1,2401,3.0,0.46,2023-11-24,574.0,5000.0,500.0,True,False,True,False,False,True,False,False,27.807453984921093
9590,59,1,2289,3.0,0.89,2025-05-29,552.0,1082.97,500.0,False,True,False,True,False,False,True,False,25.59575404686891
9591,39,4,564,3.0,0.69,2025-04-24,331.0,5000.0,500.0,False,True,False,True,False,False,False,False,30.263893232151414
9593,21,1,4750,0.0,0.68,2023-02-18,601.0,10000.0,500.0,True,False,True,False,False,False,False,True,19.298079651877778
9594,65,0,1697,3.0,0.0,2025-03-10,450.0,10000.0,500.0,False,True,False,True,False,True,False,False,27.4418465764878
9595,21,3,1252,2.0,0.19,2022-09-15,574.0,10000.0,500.0,True,False,False,True,False,False,True,False,19.017230563584242
9596,20,4,3019,1.0,0.15,2022-08-18,535.0,5000.0,32565.88683925159,False,True,True,False,False,False,False,False,31.123448044323
9597,48,3,1619,4.0,0.83,2024-10-28,782.0,5000.0,500.0,True,False,False,True,False,False,False,True,26.105380325773105
9598,54,0,2173,3.0,0.84,2021-02-11,510.0,10000.0,500.0,False,True,False,True,False,False,True,False,21.149954203664798
9599,24,1,3888,4.0,0.42,2022-01-01,574.0,10000.0,23441.54916936674,False,True,True,False,False,False,False,False,15.389535526229778
9600,23,2,3208,3.0,0.49,2025-01-26,574.0,5000.0,24936.678137703977,False,True,True,False,False,False,True,False,25.533578695951512
9601,64,1,3052,3.0,0.67,2024-12-05,779.0,10000.0,20101.357139305503,False,True,False,True,False,False,False,True,32.59905096254002
9602,40,2,2390,3.0,0.36,2020-08-25,574.0,5000.0,24714.01631200996,False,True,True,False,False,True,False,False,27.504789163972593
9603,68,4,500,3.0,0.83,2022-11-12,728.0,897.07,21008.076762093773,True,False,True,False,False,False,False,True,18.78785540681301
9604,54,1,3974,5.0,0.31,2023-09-28,574.0,10000.0,17458.425349011908,False,True,True,False,True,False,False,False,30.30213848077286
9605,53,1,3455,3.0,0.3,2022-12-22,629.0,5000.0,16764.357590699103,False,True,True,False,False,False,False,False,19.52966479993507
9606,74,4,3165,0.0,0.86,2022-07-18,408.0,5000.0,500.0,True,False,True,False,False,True,False,False,21.344905208292392
9607,46,0,500,3.0,0.32,2025-04-04,574.0,714.09,500.0,True,False,True,False,False,True,False,False,26.89233534401765
9608,68,2,1833,0.0,0.97,2020-01-24,574.0,943.12,500.0,False,True,False,True,True,False,False,False,28.177098441010617
9609,27,3,2983,1.0,0.15,2020-02-07,574.0,5000.0,33782.28486706969,False,True,True,False,False,True,False,False,26.32401108591585
9610,69,4,2417,3.0,0.28,2025-01-07,704.0,5000.0,500.0,False,True,False,True,False,True,False,False,15.117350768263142
9611,66,0,3257,0.0,0.1,2020-05-12,606.0,965.47,500.0,False,True,True,False,False,True,False,False,21.527745014014904
9613,33,1,2519,5.0,0.31,2021-08-20,574.0,1127.92,500.0,True,False,False,True,False,False,False,True,23.787120328202043
9614,69,0,3356,2.0,0.61,2020-07-13,583.0,5000.0,500.0,True,False,False,True,False,False,False,True,21.28339452066297
9615,55,0,2752,0.0,0.14,2025-05-10,574.0,408.53,17377.155677830204,False,True,True,False,True,False,False,False,21.532197626424757
9616,33,4,2269,1.0,0.87,2023-11-14,352.0,5000.0,20996.79897216515,False,True,False,True,False,False,False,True,24.173163829269082
9617,71,1,500,3.0,0.67,2020-12-14,574.0,10000.0,500.0,True,False,True,False,False,False,True,False,16.112194085420498
9618,37,1,1793,0.0,0.38,2023-06-14,823.0,753.09,500.0,False,True,False,True,True,False,False,False,21.993291272839304
9619,48,0,4071,1.0,0.82,2020-10-14,574.0,10000.0,4732.617285150145,True,False,True,False,False,True,False,False,21.41224994474536
9620,58,1,987,2.0,0.44,2024-12-03,574.0,5000.0,24094.67982241966,False,True,True,False,False,True,False,False,21.192656989152933
9621,43,1,1120,3.0,0.45,2023-05-06,574.0,10000.0,1884.3201760235984,False,True,False,True,False,False,True,False,31.70827256799142
9622,70,4,3455,3.0,0.67,2023-04-20,743.0,5000.0,36203.681369243175,False,True,False,True,False,True,False,False,27.028607341326005
9623,62,1,3504,3.0,0.44,2025-05-26,574.0,10000.0,500.0,True,False,False,True,True,False,False,False,18.165282736847285
9624,56,4,2095,3.0,0.02,2020-09-04,429.0,10000.0,3595.2904170689126,False,True,True,False,False,False,True,False,26.986848018285347
9625,66,0,2511,4.0,0.56,2023-08-08,821.0,431.38,500.0,False,True,False,True,True,False,False,False,26.9333346101729
9626,24,1,953,1.0,0.39,2022-01-09,574.0,1237.21,500.0,False,True,False,True,False,False,True,False,19.266581095867352
9627,26,3,1737,3.0,0.26,2025-05-08,532.0,5000.0,500.0,True,False,False,True,False,False,False,True,26.484009626872272
9628,32,3,3803,3.0,0.91,2022-06-30,564.0,625.73,500.0,False,True,False,True,False,False,False,True,21.443157817978886
9629,57,4,4571,1.0,0.59,2022-10-21,574.0,924.85,500.0,True,False,False,True,False,False,True,False,18.19504551893314
9630,29,3,1595,4.0,0.78,2024-02-11,574.0,5000.0,500.0,True,False,False,True,False,False,True,False,20.96131977198085
9631,45,0,2595,4.0,0.96,2023-10-11,440.0,10000.0,500.0,True,False,False,True,False,True,False,False,29.788185093978463
9632,54,2,3156,3.0,0.58,2021-01-15,574.0,830.1,2379.078150340485,False,True,True,False,False,False,True,False,14.294643119716518
9633,30,2,1912,4.0,0.05,2025-03-03,452.0,5000.0,16263.116273064928,False,True,True,False,False,False,True,False,25.678866587957497
9634,62,0,1223,3.0,0.75,2023-08-30,574.0,5000.0,500.0,False,True,True,False,False,False,False,True,31.770211195600442
9635,64,0,3925,0.0,0.59,2023-10-20,451.0,5000.0,500.0,True,False,False,True,False,True,False,False,34.64989585002403
9636,21,4,558,2.0,0.98,2023-01-03,698.0,1240.88,8301.205957564134,False,True,False,True,False,True,False,False,16.029011340525525
9637,54,2,877,4.0,0.47,2025-01-12,770.0,663.48,500.0,True,False,True,False,False,False,True,False,37.64325589988967
9638,21,3,1712,3.0,0.54,2020-06-20,574.0,1036.98,500.0,True,False,True,False,True,False,False,False,10.735323351701059
9639,49,2,2903,0.0,0.63,2020-01-02,334.0,5000.0,965.0129883467906,False,True,True,False,False,False,False,False,29.89063609587245
9640,22,4,2951,3.0,0.32,2022-04-23,574.0,10000.0,14483.362293351898,False,True,False,True,False,False,False,True,26.1627872406465
9641,54,2,2630,3.0,0.14,2021-09-13,634.0,10000.0,13872.238094047723,False,True,True,False,False,True,False,False,29.722411319509362
9642,60,4,2740,5.0,0.99,2022-10-20,611.0,5000.0,500.0,True,False,True,False,False,False,False,False,18.51593808346138
9643,60,0,2010,3.0,0.31,2021-02-09,574.0,5000.0,15439.70780129704,False,True,False,True,False,False,False,True,27.477278154567053
9644,19,1,500,3.0,0.05,2023-11-14,531.0,10000.0,4487.719585521557,False,True,False,True,True,False,False,False,17.298840072745627
9645,44,1,1021,1.0,1.0,2024-01-27,535.0,304.62,500.0,False,True,False,True,False,False,False,True,21.467596084611774
9646,18,3,3759,3.0,0.11,2021-03-22,574.0,10000.0,11990.237751132108,True,False,False,True,True,False,False,False,23.974064304482184
9647,36,4,3415,4.0,0.11,2024-01-30,495.0,5000.0,32488.80349079268,False,True,True,False,False,False,True,False,24.358230823234944
9648,18,3,2313,3.0,0.0,2021-04-02,574.0,10000.0,500.0,False,True,False,True,False,False,True,False,24.884513075227417
9649,33,2,3957,3.0,0.53,2020-06-30,541.0,5000.0,19708.461860879164,False,True,False,True,True,False,False,False,22.533574380165287
9650,50,3,1795,3.0,0.35,2022-08-12,610.0,10000.0,34586.08146440153,False,True,True,False,True,False,False,False,23.708155939560896
9651,43,1,1291,3.0,0.4,2022-08-23,736.0,5000.0,500.0,False,True,False,True,True,False,False,False,24.312600889177467
9652,34,2,3445,3.0,0.72,2023-12-27,574.0,651.75,500.0,True,False,True,False,True,False,False,False,25.6000224438553
9653,61,3,2582,1.0,0.52,2022-07-27,574.0,5000.0,500.0,True,False,False,True,False,False,True,False,24.05187783073473
9654,40,1,2075,3.0,0.89,2022-11-24,802.0,10000.0,6877.605819895223,False,True,True,False,False,False,False,False,29.96714601891459
9655,21,3,1984,3.0,0.78,2021-09-07,574.0,5000.0,500.0,False,True,True,False,False,False,False,False,12.683101160474124
9656,35,4,2615,3.0,0.45,2024-10-29,574.0,5000.0,24077.89223433534,True,False,False,True,False,False,True,False,14.227624750400656
9657,73,3,500,2.0,0.9,2020-06-12,574.0,5000.0,24361.40095111306,False,True,True,False,False,False,False,False,24.540746740793807
9658,24,3,1223,2.0,0.9,2022-04-12,618.0,5000.0,20184.576591965128,False,True,False,True,False,True,False,False,23.474105899104593
9659,43,3,1646,3.0,0.56,2021-12-12,574.0,5000.0,15918.05402785603,True,False,False,True,False,False,True,False,22.84405935680631
9660,69,4,2421,3.0,0.47,2023-06-14,368.0,10000.0,11810.2190659424,True,False,False,True,False,False,False,False,30.01183262218079
9661,49,0,2389,3.0,0.59,2024-07-10,592.0,5000.0,8041.396507671749,True,False,False,True,False,False,False,True,27.93239792865682
9662,36,2,2378,0.0,0.37,2022-02-10,574.0,5000.0,9755.374921818098,True,False,True,False,True,False,False,False,19.209385721048587
9663,55,0,1817,1.0,0.87,2020-12-02,574.0,674.27,500.0,True,False,False,True,False,False,False,True,29.28269418268687
9664,43,2,500,5.0,0.09,2024-05-02,767.0,5000.0,18621.553240590136,False,True,True,False,False,False,True,False,25.718779874891048
9665,73,3,2377,3.0,0.07,2024-03-08,574.0,5000.0,11375.93755354019,True,False,True,False,False,False,False,False,21.420467601318062
9666,25,2,2275,4.0,0.01,2020-11-06,574.0,5000.0,500.0,True,False,False,True,False,False,False,True,24.969931898012007
9667,25,2,4329,3.0,0.08,2023-01-11,574.0,920.82,17535.33759642847,True,False,False,True,False,False,False,True,24.87829202088915
9668,33,0,4145,1.0,0.27,2020-09-16,574.0,5000.0,6523.09938577477,True,False,True,False,False,True,False,False,16.78640055900079
9669,33,1,2794,0.0,0.69,2024-07-27,820.0,5000.0,31470.64552648376,False,True,True,False,False,False,True,False,19.500203473162305
9670,67,0,1389,3.0,0.11,2023-03-14,574.0,5000.0,12614.504071164689,False,True,True,False,False,False,True,False,26.052498579971108
9671,59,4,2985,0.0,0.92,2024-08-29,574.0,5000.0,32963.86845949169,True,False,True,False,False,False,True,False,17.15427561502086
9672,37,2,2346,3.0,0.07,2024-11-04,574.0,5000.0,500.0,False,True,True,False,False,False,False,False,22.61825566331711
9673,57,4,1802,2.0,0.91,2024-03-11,574.0,698.1,500.0,True,False,True,False,False,True,False,False,33.518885810366385
9674,41,1,4649,3.0,0.64,2024-06-13,574.0,10000.0,12504.582744075598,True,False,True,False,False,False,False,False,34.99690601567618
9675,20,1,5455,3.0,0.46,2021-12-23,574.0,5000.0,7656.003997157399,False,True,True,False,False,True,False,False,25.052631230237406
9676,37,4,1318,2.0,0.5,2024-10-21,584.0,10000.0,7731.436762169927,True,False,True,False,False,False,False,False,19.019594159465917
9677,67,1,2451,3.0,0.07,2023-11-28,417.0,10000.0,500.0,True,False,True,False,False,False,True,False,26.472337894110655
9678,18,1,3539,3.0,0.99,2023-11-27,581.0,5000.0,15769.540759003405,False,True,False,True,True,False,False,False,29.79910402637991
9679,19,2,3026,4.0,0.13,2020-03-24,574.0,883.66,22424.102971836328,True,False,True,False,False,True,False,False,22.089448149121708
9680,19,0,1559,3.0,0.34,2021-05-09,616.0,922.59,500.0,False,True,False,True,False,True,False,False,27.58419414507797
9681,34,4,867,5.0,0.15,2022-03-03,574.0,5000.0,500.0,True,False,True,False,False,False,False,True,29.086095740187332
9682,50,3,2193,3.0,0.34,2025-02-03,349.0,5000.0,500.0,False,True,True,False,False,False,False,True,31.483125782466363
9683,40,1,4810,1.0,0.6,2021-05-11,574.0,5000.0,500.0,True,False,False,True,True,False,False,False,31.65289122266705
9684,43,2,3386,3.0,0.19,2024-06-05,574.0,1000.67,20300.762039935904,False,True,True,False,False,False,False,False,21.02819198081065
9685,68,1,1350,3.0,0.76,2022-09-07,574.0,10000.0,500.0,True,False,True,False,False,False,True,False,26.725538848927236
9686,50,2,1316,3.0,0.31,2020-10-22,574.0,5000.0,10887.48489027959,False,True,True,False,False,False,False,True,21.669396349082174
9687,54,2,2291,2.0,0.43,2023-11-15,354.0,535.32,4716.073158512576,True,False,False,True,True,False,False,False,25.13114453031686
9688,28,4,4466,3.0,0.31,2024-11-25,338.0,1213.57,16510.375734777223,True,False,True,False,False,False,True,False,40.6690012555505
9689,35,2,945,3.0,0.56,2021-11-14,574.0,5000.0,5784.154847585246,True,False,True,False,True,False,False,False,18.631669916401055
9690,72,1,1468,3.0,0.79,2022-10-17,574.0,5000.0,6831.318906806449,False,True,False,True,False,True,False,False,29.123140234251352
9691,75,0,500,3.0,0.13,2024-03-28,574.0,5000.0,1043.480973891658,False,True,True,False,False,True,False,False,16.19117335110491
9692,41,2,1934,2.0,0.99,2020-05-30,574.0,5000.0,500.0,True,False,False,True,False,True,False,False,35.650560337682094
9693,61,3,4513,0.0,0.82,2020-04-22,574.0,5000.0,500.0,False,True,False,True,False,False,False,False,40.38736598537236
9694,64,1,3978,3.0,0.88,2023-08-19,456.0,5000.0,19385.952038050826,False,True,True,False,False,False,False,False,25.795790857761144
9695,62,3,3684,3.0,0.6,2025-03-07,338.0,5000.0,26549.400914225705,False,True,True,False,False,True,False,False,26.650681498806026
9696,71,4,3224,3.0,0.18,2024-11-21,574.0,5000.0,500.0,True,False,False,True,False,False,True,False,18.610692170304873
9697,64,4,2693,4.0,0.88,2020-12-28,574.0,5000.0,500.0,True,False,False,True,False,False,False,False,25.012148757968156
9698,34,4,1089,2.0,0.81,2023-04-01,540.0,5000.0,19843.66768501444,True,False,False,True,False,False,True,False,27.71367793700008
9699,37,4,2591,3.0,0.29,2020-11-09,309.0,974.36,500.0,False,True,False,True,False,True,False,False,28.758710908319337
9700,35,3,3646,3.0,0.84,2023-05-28,574.0,10000.0,27942.267908078404,True,False,False,True,True,False,False,False,24.44284804163197
9701,46,2,759,3.0,0.68,2023-01-15,478.0,5000.0,500.0,False,True,False,True,False,False,False,True,26.698224852071007
9702,21,0,3125,0.0,0.66,2020-03-26,763.0,5000.0,500.0,True,False,False,True,True,False,False,False,28.626902616791632
9703,63,4,3696,4.0,0.05,2022-04-04,533.0,1129.31,30403.73355489182,False,True,True,False,False,False,True,False,34.31221263521918
9704,45,3,2283,2.0,0.73,2023-11-22,793.0,716.41,500.0,False,True,True,False,False,True,False,False,25.322858680427387
9705,26,3,1773,4.0,0.91,2024-09-03,681.0,5000.0,500.0,True,False,True,False,False,True,False,False,20.113346718498583
9706,24,3,3780,0.0,0.25,2025-03-10,574.0,5000.0,33342.21324905406,False,True,True,False,False,False,False,False,22.13476863189026
9707,75,0,3701,3.0,0.86,2021-07-29,790.0,5000.0,16389.232304157755,True,False,True,False,False,True,False,False,15.485340717335024
9708,68,0,3128,2.0,0.91,2025-02-09,574.0,1463.99,14089.6863024237,False,True,False,True,False,False,True,False,14.877486385570139
9709,19,1,1366,3.0,0.39,2024-10-05,740.0,845.21,500.0,True,False,True,False,False,False,True,False,20.795847750865054
9710,51,4,2986,4.0,0.49,2022-08-23,789.0,5000.0,16065.988900131246,False,True,False,True,False,False,False,False,27.88492436214267
9711,53,0,2238,2.0,0.02,2024-03-23,623.0,5000.0,500.0,True,False,False,True,False,False,False,True,18.803618311305396
9712,34,0,3979,3.0,0.51,2023-10-13,574.0,10000.0,884.3544633736484,True,False,False,True,True,False,False,False,24.729356538778326
9713,75,1,3021,3.0,0.39,2022-11-11,574.0,10000.0,5203.581803320937,False,True,False,True,True,False,False,False,18.711863117457526
9714,73,0,3265,3.0,0.26,2021-04-07,574.0,10000.0,500.0,True,False,False,True,True,False,False,False,26.802384193903062
9715,62,2,3591,3.0,0.96,2024-02-27,471.0,10000.0,16860.539542256876,True,False,False,True,False,False,False,True,18.467215008775767
9716,69,4,1809,3.0,0.43,2025-05-09,774.0,5000.0,16627.330806406248,False,True,False,True,False,False,False,True,22.75268779332388
9717,62,1,3318,3.0,0.92,2023-06-20,574.0,5000.0,18087.39366840169,False,True,True,False,False,False,True,False,25.1704609647344
9718,48,0,1785,3.0,0.77,2024-10-17,574.0,22.3,500.0,True,False,True,False,False,True,False,False,18.052238352770683
9719,44,2,1837,3.0,0.71,2022-12-04,574.0,306.83,500.0,True,False,True,False,False,False,False,True,29.06913267534283
9720,58,2,1662,1.0,0.07,2022-05-31,657.0,689.78,9965.81576450742,False,True,True,False,True,False,False,False,30.39646582901247
9721,68,0,2933,3.0,0.53,2024-01-12,574.0,5000.0,500.0,True,False,False,True,False,False,True,False,30.46050410299321
9722,45,2,1625,5.0,0.0,2020-06-10,574.0,10000.0,500.0,True,False,False,True,False,True,False,False,32.87037037037037
9723,31,2,2498,3.0,0.01,2024-12-18,574.0,5000.0,500.0,True,False,False,True,False,False,True,False,33.2279051326413
9724,55,1,2616,2.0,0.12,2025-02-27,340.0,5000.0,500.0,True,False,False,True,True,False,False,False,24.834627805838604
9725,18,0,3645,3.0,0.8,2024-01-13,574.0,10000.0,24030.992956920138,False,True,True,False,False,False,False,True,22.365804285345
9726,67,2,1803,4.0,0.59,2020-07-14,327.0,10000.0,6913.906527375236,False,True,False,True,False,False,True,False,25.227067962110702
9727,65,0,549,3.0,0.8,2023-09-26,574.0,5000.0,5690.301858439273,True,False,True,False,False,False,True,False,17.06176183981989
9728,34,0,2889,5.0,0.67,2024-11-05,362.0,5000.0,500.0,False,True,False,True,False,False,False,False,18.175970885461837
9729,63,2,500,3.0,0.83,2021-06-06,670.0,10000.0,500.0,True,False,False,True,True,False,False,False,23.492664962259553
9730,75,0,641,3.0,0.07,2022-08-25,816.0,10000.0,2071.378856019086,True,False,False,True,False,False,False,False,27.51844342734119
9731,45,0,3625,3.0,0.11,2024-08-18,574.0,5000.0,6201.336976614893,False,True,False,True,False,True,False,False,30.413614064910707
9732,18,1,2509,5.0,0.59,2023-11-15,574.0,5000.0,5766.614986715771,True,False,True,False,True,False,False,False,37.6325397942563
9733,49,0,2322,0.0,0.81,2020-12-02,574.0,10000.0,500.0,True,False,True,False,False,False,True,False,28.472603422160645
9734,32,1,3276,3.0,0.89,2022-02-23,574.0,747.88,500.0,False,True,False,True,False,False,True,False,26.555965935105768
9735,52,2,1118,3.0,0.58,2024-01-29,574.0,949.63,16883.967037304294,False,True,True,False,False,False,False,False,33.06876960149282
9736,53,1,500,3.0,0.89,2023-06-14,781.0,473.1,9925.685790885176,False,True,False,True,False,False,False,False,44.287040038848914
9737,45,2,500,5.0,0.38,2023-02-05,574.0,5000.0,500.0,True,False,True,False,False,False,False,False,17.24594901734398
9738,37,3,2697,3.0,0.4,2020-03-22,574.0,750.22,29674.57924052668,False,True,True,False,True,False,False,False,22.63027323318819
9739,60,3,889,3.0,0.83,2024-09-30,764.0,508.9,500.0,True,False,True,False,False,False,True,False,22.504043982835608
9741,30,3,4594,3.0,0.86,2020-12-26,490.0,596.48,2356.443571648585,False,True,True,False,False,False,False,True,27.917263775887566
9742,68,0,1094,2.0,0.23,2021-03-18,476.0,5000.0,500.0,False,True,False,True,True,False,False,False,16.89939614652633
9744,47,1,2099,5.0,0.45,2024-02-20,574.0,5000.0,500.0,True,False,False,True,True,False,False,False,17.192008208704586
9745,59,3,919,0.0,0.72,2020-07-16,398.0,10000.0,500.0,True,False,False,True,True,False,False,False,22.16511506038547
9746,65,4,1823,3.0,0.56,2023-04-22,676.0,820.3,500.0,True,False,False,True,False,True,False,False,27.914689526820702
9747,38,0,1733,3.0,0.97,2020-12-30,331.0,10000.0,500.0,True,False,False,True,False,False,False,False,15.615949216425314
9748,59,4,3798,1.0,0.87,2022-09-20,574.0,5000.0,500.0,False,True,False,True,False,False,True,False,19.259369422962525
9749,45,4,2466,4.0,0.8,2022-02-20,301.0,5000.0,32484.189247297647,False,True,False,True,False,True,False,False,22.912654220934005
9750,61,0,1342,4.0,0.77,2020-04-24,574.0,10000.0,500.0,True,False,False,True,False,False,False,True,29.41345270890725
9751,59,2,2979,0.0,0.22,2025-02-02,574.0,10000.0,500.0,False,True,False,True,False,False,True,False,25.8626813717655
9752,52,3,2797,0.0,0.48,2021-09-03,832.0,415.09,16086.974590661091,True,False,True,False,True,False,False,False,19.271592091571275
9753,29,3,3582,3.0,0.8,2023-02-05,574.0,10000.0,27587.98039688988,False,True,False,True,False,False,False,True,25.843544015955093
9754,42,1,500,5.0,0.09,2021-12-05,574.0,896.12,5218.547855546055,True,False,True,False,False,True,False,False,19.67728553939312
9755,33,0,500,3.0,0.26,2024-01-31,601.0,10000.0,9078.906174872764,True,False,True,False,False,False,False,False,15.750926353705658
9756,59,0,2221,3.0,0.84,2021-07-28,762.0,5000.0,500.0,True,False,False,True,False,False,False,True,35.49556114275543
9757,66,3,2952,3.0,0.85,2021-06-28,630.0,1037.17,26436.84794034056,False,True,True,False,True,False,False,False,24.075473810923548
9758,54,2,2233,2.0,0.75,2023-03-22,574.0,5000.0,500.0,False,True,False,True,False,False,True,False,21.106923229517953
9759,58,1,3122,3.0,0.16,2024-09-30,558.0,5000.0,500.0,False,True,True,False,False,False,False,True,19.15119181970521
9760,35,4,1596,3.0,0.76,2022-01-27,357.0,5000.0,12991.464310982436,False,True,True,False,False,False,False,False,34.951492995531886
9761,34,2,2035,3.0,0.24,2024-09-12,574.0,10000.0,7275.59795307434,False,True,False,True,False,True,False,False,22.825410516202293
9762,42,2,2874,3.0,0.74,2023-12-29,513.0,10000.0,500.0,False,True,False,True,False,False,False,True,41.64200662009539
9763,59,3,1149,3.0,0.79,2020-12-09,574.0,5000.0,500.0,True,False,False,True,False,True,False,False,11.013202530374048
9764,20,3,3484,1.0,0.67,2024-06-01,574.0,5000.0,500.0,True,False,True,False,False,False,False,True,19.47599327565706
9765,29,2,2583,5.0,0.8,2020-05-25,345.0,5000.0,500.0,False,True,False,True,False,True,False,False,19.677121985338463
9766,30,3,2858,1.0,0.59,2021-01-27,574.0,10000.0,32029.81958227985,False,True,True,False,False,False,False,True,27.485366130512208
9767,40,0,2844,2.0,0.67,2020-11-28,574.0,10000.0,16286.656711714531,True,False,True,False,False,False,False,False,14.281824047927728
9768,62,3,500,0.0,0.12,2021-11-02,648.0,10000.0,23871.727061072663,True,False,True,False,False,False,False,True,22.87293702932222
9769,29,3,3833,3.0,0.82,2021-12-26,496.0,745.46,500.0,True,False,True,False,True,False,False,False,24.05187783073473
9770,58,1,902,3.0,0.3,2024-01-27,574.0,5000.0,500.0,True,False,True,False,True,False,False,False,32.53906249999999
9771,41,2,1581,4.0,0.95,2020-08-07,574.0,5000.0,28667.69335078504,False,True,True,False,False,False,False,True,26.312644621313346
9772,70,1,2717,1.0,0.95,2021-06-22,574.0,5000.0,500.0,True,False,False,True,True,False,False,False,38.96604938271605
9774,74,4,2235,3.0,0.87,2025-01-04,618.0,271.99,7895.80586810948,False,True,True,False,False,False,True,False,24.987370513816387
9775,47,3,1513,3.0,0.19,2025-05-06,574.0,5000.0,7100.155327468958,True,False,True,False,False,False,False,False,23.001242787947223
9776,18,1,3719,3.0,0.06,2020-08-15,574.0,239.81,500.0,False,True,False,True,True,False,False,False,26.92743764172336
9777,60,2,500,3.0,0.2,2023-06-14,621.0,5000.0,500.0,False,True,False,True,False,False,False,True,24.023522336195665
9778,28,0,2690,3.0,0.48,2023-06-07,574.0,5000.0,2869.100915319427,True,False,True,False,False,False,False,False,16.84723102038456
9779,58,2,3502,3.0,0.71,2021-12-09,574.0,5000.0,8959.861088024298,False,True,True,False,True,False,False,False,15.605192559035387
9780,44,3,2231,3.0,0.59,2022-07-23,574.0,5000.0,26297.288243449395,True,False,True,False,True,False,False,False,35.368290223076265
9781,29,1,4111,3.0,0.26,2022-08-01,757.0,5000.0,500.0,True,False,True,False,False,False,False,False,32.65684927120575
9782,48,0,1494,3.0,0.21,2021-03-16,574.0,5000.0,500.0,False,True,False,True,False,False,False,False,26.20589716052036
9783,61,2,500,3.0,0.49,2020-01-14,839.0,5000.0,500.0,False,True,False,True,False,False,True,False,19.661118592711052
9784,70,4,3113,3.0,0.92,2021-12-29,533.0,764.78,28661.37051711591,False,True,True,False,False,False,True,False,21.611216912896275
9785,37,1,2659,3.0,0.72,2022-06-21,574.0,5000.0,21061.76568731845,False,True,True,False,False,True,False,False,18.052246494881366
9786,62,3,1774,2.0,0.95,2021-02-18,574.0,5000.0,500.0,True,False,True,False,True,False,False,False,29.233329517738113
9787,29,3,1247,3.0,0.14,2024-10-11,574.0,5000.0,500.0,True,False,True,False,False,True,False,False,23.555952480319732
9788,56,2,2065,3.0,0.36,2021-11-22,831.0,431.32,500.0,False,True,True,False,False,False,False,False,20.245043439518824
9789,43,2,2322,3.0,0.07,2023-11-11,574.0,5000.0,500.0,False,True,False,True,False,False,False,True,20.151314138190685
9790,55,3,2233,3.0,0.15,2021-10-30,574.0,689.4,17063.86307539888,True,False,False,True,False,False,True,False,31.475981404958677
